1744.35 ms
cam newton
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
123
98
tom brady
rashad jennings
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
123
98
tom brady
rashad jennings
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
123
100
cam newton
rashad jennings
thomas rawls
devontae booker
amari cooper
allen robinson
terrelle pryor
travis kelce
denver
123
100
tom brady
rashad jennings
tevin coleman
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
denver
123
100
tom brady
thomas rawls
doug martin
james starks
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.95
100
tom brady
doug martin
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.95
100
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.95
99
tom brady
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
charles clay
san diego
122.95
100
tom brady
rashad jennings
doug martin
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
san diego
122.95
100
tom brady
rashad jennings
thomas rawls
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
san diego
122.95
99
cam newton
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
terrelle pryor
travis kelce
san diego
122.95
100
aaron rodgers
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
san diego
122.95
100
tom brady
thomas rawls
doug martin
james starks
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.95
100
tom brady
doug martin
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.95
100
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.95
99
tom brady
thomas rawls
doug martin
james starks
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.9
99
tom brady
doug martin
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.9
99
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.9
98
tom brady
thomas rawls
doug martin
james starks
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.9
99
aaron rodgers
thomas rawls
doug martin
devontae booker
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.9
100
tom brady
doug martin
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.9
99
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.9
98
tom brady
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.85
98
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.85
97
tom brady
rashad jennings
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.85
98
tom brady
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
tyler boyd
tyler eifert
new orleans
122.85
99
tom brady
rashad jennings
devontae booker
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.85
100
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
san diego
122.85
100
tom brady
rashad jennings
isaiah crowell
devontae booker
amari cooper
allen robinson
terrelle pryor
travis kelce
cincinnati
122.85
100
tom brady
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.85
98
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.85
97
tom brady
rashad jennings
doug martin
isaiah crowell
amari cooper
allen robinson
terrelle pryor
gary barnidge
new orleans
122.85
99
tom brady
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
gary barnidge
new orleans
122.85
98
tom brady
rashad jennings
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.85
98
tom brady
rashad jennings
devontae booker
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.85
100
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
san diego
122.85
100
tom brady
rashad jennings
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.8
97
tom brady
rashad jennings
thomas rawls
amari cooper
allen robinson
terrelle pryor
tyler boyd
tyler eifert
tennessee
122.8
100
tom brady
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
tyler boyd
tyler eifert
tennessee
122.8
98
tom brady
rashad jennings
devontae booker
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.8
99
tom brady
rashad jennings
thomas rawls
devontae booker
amari cooper
allen robinson
terrelle pryor
tyler eifert
green bay
122.8
100
tom brady
rashad jennings
doug martin
isaiah crowell
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
122.8
98
tom brady
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
122.8
97
tom brady
rashad jennings
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.8
97
tom brady
rashad jennings
thomas rawls
amari cooper
allen robinson
terrelle pryor
tyler boyd
tyler eifert
tennessee
122.8
100
tom brady
rashad jennings
devontae booker
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.8
99
ryan fitzpatrick
demarco murray
rashad jennings
thomas rawls
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.8
100
tom brady
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
gary barnidge
denver
122.8
98
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
gary barnidge
denver
122.8
97
tom brady
rashad jennings
thomas rawls
devontae booker
amari cooper
allen robinson
tyler boyd
travis kelce
denver
122.8
100
tom brady
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
gary barnidge
denver
122.8
98
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
gary barnidge
denver
122.8
97
tom brady
doug martin
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.75
99
tom brady
thomas rawls
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.75
98
tom brady
rashad jennings
doug martin
devontae booker
amari cooper
allen robinson
terrelle pryor
charles clay
san diego
122.75
100
tom brady
rashad jennings
thomas rawls
devontae booker
amari cooper
allen robinson
terrelle pryor
charles clay
san diego
122.75
99
tom brady
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
tyler boyd
travis kelce
san diego
122.75
100
tom brady
thomas rawls
isaiah crowell
devontae booker
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.75
100
marcus mariota
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.75
100
tom brady
doug martin
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.75
99
tom brady
thomas rawls
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.75
98
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
brandin cooks
gary barnidge
tennessee
122.7
100
tom brady
doug martin
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.7
98
tom brady
thomas rawls
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.7
97
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
brandin cooks
gary barnidge
tennessee
122.7
100
marcus mariota
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.7
99
tom brady
doug martin
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.7
98
tom brady
thomas rawls
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.7
97
tom brady
thomas rawls
isaiah crowell
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
denver
122.7
100
tom brady
doug martin
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
san diego
122.65
100
tom brady
thomas rawls
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
san diego
122.65
99
aaron rodgers
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.65
100
tom brady
rashad jennings
doug martin
isaiah crowell
amari cooper
allen robinson
terrelle pryor
charles clay
new orleans
122.65
99
tom brady
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
charles clay
new orleans
122.65
98
tom brady
rashad jennings
doug martin
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
new orleans
122.65
98
tom brady
rashad jennings
thomas rawls
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
new orleans
122.65
97
tom brady
rashad jennings
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.65
100
cam newton
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.65
98
aaron rodgers
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.65
99
aaron rodgers
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.65
98
tom brady
thomas rawls
doug martin
isaiah crowell
amari cooper
allen robinson
terrelle pryor
gary barnidge
san diego
122.65
100
tom brady
doug martin
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
san diego
122.65
100
tom brady
thomas rawls
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
san diego
122.65
99
aaron rodgers
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.65
100
tom brady
rashad jennings
doug martin
isaiah crowell
amari cooper
allen robinson
terrelle pryor
charles clay
tennessee
122.6
98
tom brady
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
charles clay
tennessee
122.6
97
tom brady
rashad jennings
doug martin
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
122.6
97
tom brady
rashad jennings
thomas rawls
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
122.6
96
tom brady
rashad jennings
thomas rawls
terrance west
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.6
100
tom brady
rashad jennings
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.6
99
aaron rodgers
rashad jennings
isaiah crowell
devontae booker
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.6
100
cam newton
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.6
97
aaron rodgers
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.6
98
aaron rodgers
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.6
97
matt ryan
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.6
100
tom brady
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
denver
122.6
98
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
denver
122.6
97
tom brady
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
travis kelce
green bay
122.6
100
tom brady
rashad jennings
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.6
99
aaron rodgers
rashad jennings
isaiah crowell
devontae booker
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.6
100
tom brady
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
denver
122.6
98
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
denver
122.6
97
aaron rodgers
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
gary barnidge
denver
122.6
100
tom brady
rashad jennings
tevin coleman
james starks
amari cooper
allen robinson
terrelle pryor
travis kelce
denver
122.6
99
aaron rodgers
rashad jennings
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
denver
122.6
100
blake bortles
demarco murray
rashad jennings
thomas rawls
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.55
100
tom brady
doug martin
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.55
99
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.55
98
tom brady
thomas rawls
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.55
100
aaron rodgers
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
san diego
122.55
100
aaron rodgers
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
san diego
122.55
99
cam newton
rashad jennings
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
tyler eifert
san diego
122.55
100
tom brady
doug martin
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.55
99
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.55
98
tom brady
thomas rawls
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
new orleans
122.55
100
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
brandin cooks
charles clay
tennessee
122.5
100
tom brady
demarco murray
tevin coleman
james starks
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
122.5
100
cam newton
melvin gordon
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
122.5
100
tom brady
doug martin
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.5
98
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.5
97
blake bortles
demarco murray
rashad jennings
devontae booker
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.5
100
tom brady
doug martin
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.5
100
tom brady
thomas rawls
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.5
99
blake bortles
melvin gordon
rashad jennings
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.5
100
aaron rodgers
thomas rawls
isaiah crowell
devontae booker
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.5
100
tom brady
demarco murray
tevin coleman
james starks
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
122.5
100
tom brady
doug martin
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.5
98
tom brady
thomas rawls
isaiah crowell
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.5
97
blake bortles
demarco murray
rashad jennings
devontae booker
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
122.5
100
tom brady
doug martin
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.5
100
tom brady
thomas rawls
isaiah crowell
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
122.5
99
tom brady
thomas rawls
isaiah crowell
devontae booker
amari cooper
allen robinson
terrelle pryor
charles clay
denver
122.5
100
blake bortles
demarco murray
rashad jennings
thomas rawls
amari cooper
allen robinson
terrelle pryor
gary barnidge
denver
122.5
100
cam newton
thomas rawls
doug martin
devontae booker
amari cooper
allen robinson
terrelle pryor
travis kelce
denver
122.5
100
tom brady
doug martin
tevin coleman
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
denver
122.5
100
tom brady
thomas rawls
tevin coleman
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
denver
122.5
99
aaron rodgers
thomas rawls
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
denver
122.5
100
tom brady
rashad jennings
doug martin
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
cincinnati
122.45
97
tom brady
rashad jennings
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
cincinnati
122.45
96
tom brady
rashad jennings
doug martin
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.45
99
tom brady
rashad jennings
thomas rawls
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
122.45
98
tom brady
rashad jennings
doug martin
devontae booker
amari cooper
allen robinson
terrelle pryor
charles clay
new orleans
122.45
98
tom brady
rashad jennings
thomas rawls
devontae booker
amari cooper
allen robinson
terrelle pryor
charles clay
new orleans
122.45
97
tom brady
rashad jennings
thomas rawls
amari cooper
allen robinson
terrelle pryor
tyler boyd
travis kelce
new orleans
122.45
100
tom brady
rashad jennings
thomas rawls
doug martin
amari cooper
allen robinson
tyler boyd
travis kelce
new orleans
122.45
98
tom brady
rashad jennings
devontae booker
james starks
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.45
99
ryan fitzpatrick
demarco murray
rashad jennings
thomas rawls
amari cooper
allen robinson
terrelle pryor
travis kelce
new orleans
122.45
100
