10160.5 ms
doug martin
tevin coleman
amari cooper
allen robinson
steve smith
travis kelce
tennessee
127.2
100
blake bortles
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
steve smith
travis kelce
tennessee
127.2
99
ryan fitzpatrick
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
steve smith
tyler eifert
tennessee
127.2
100
blake bortles
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
jarvis landry
travis kelce
cincinnati
127.15
100
blake bortles
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
new orleans
127.15
100
ryan fitzpatrick
david johnson
carlos hyde
rashad jennings
amari cooper
allen robinson
steve smith
gary barnidge
new orleans
127.15
100
blake bortles
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
terrelle pryor
gary barnidge
new orleans
127.15
99
tom brady
david johnson
thomas rawls
tevin coleman
allen robinson
terrelle pryor
steve smith
gary barnidge
cincinnati
127.15
100
blake bortles
david johnson
carlos hyde
thomas rawls
amari cooper
allen robinson
jarvis landry
gary barnidge
cincinnati
127.15
100
blake bortles
david johnson
rashad jennings
devontae booker
amari cooper
allen robinson
jarvis landry
charles clay
tennessee
127.1
100
blake bortles
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
tennessee
127.1
99
cam newton
david johnson
devontae booker
tevin coleman
amari cooper
allen robinson
steve smith
gary barnidge
tennessee
127.1
100
ryan fitzpatrick
david johnson
carlos hyde
rashad jennings
amari cooper
allen robinson
steve smith
gary barnidge
tennessee
127.1
99
blake bortles
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
127.1
98
blake bortles
david johnson
carlos hyde
thomas rawls
allen robinson
terrelle pryor
steve smith
travis kelce
tennessee
127.1
100
cam newton
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
steve smith
charles clay
cincinnati
127.05
100
ryan fitzpatrick
david johnson
carlos hyde
thomas rawls
amari cooper
allen robinson
terrelle pryor
gary barnidge
cincinnati
127.05
100
ryan fitzpatrick
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
cincinnati
127.05
100
blake bortles
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
jarvis landry
tyler eifert
cincinnati
127.05
100
ryan fitzpatrick
david johnson
rashad jennings
thomas rawls
amari cooper
allen robinson
jarvis landry
charles clay
new orleans
127.05
100
ryan fitzpatrick
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
steve smith
tyler eifert
new orleans
127.05
100
ryan fitzpatrick
david johnson
carlos hyde
thomas rawls
amari cooper
allen robinson
terrelle pryor
gary barnidge
cincinnati
127.05
100
ryan fitzpatrick
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
cincinnati
127.05
100
blake bortles
david johnson
thomas rawls
doug martin
amari cooper
allen robinson
steve smith
gary barnidge
new orleans
127.05
100
ryan fitzpatrick
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
steve smith
tyler eifert
new orleans
127.05
100
tom brady
david johnson
rashad jennings
tevin coleman
allen robinson
terrelle pryor
tyler boyd
charles clay
tennessee
127
100
ryan fitzpatrick
david johnson
rashad jennings
doug martin
amari cooper
allen robinson
jarvis landry
charles clay
tennessee
127
100
ryan fitzpatrick
david johnson
rashad jennings
thomas rawls
amari cooper
allen robinson
jarvis landry
charles clay
tennessee
127
99
ryan fitzpatrick
david johnson
rashad jennings
devontae booker
amari cooper
allen robinson
terrelle pryor
charles clay
tennessee
127
100
cam newton
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
tyler boyd
gary barnidge
tennessee
127
100
ryan fitzpatrick
david johnson
rashad jennings
thomas rawls
amari cooper
allen robinson
tyler boyd
travis kelce
tennessee
127
100
blake bortles
david johnson
devontae booker
tevin coleman
amari cooper
allen robinson
jarvis landry
travis kelce
tennessee
127
100
ryan fitzpatrick
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
steve smith
tyler eifert
tennessee
127
99
ryan fitzpatrick
david johnson
rashad jennings
thomas rawls
allen robinson
terrelle pryor
jarvis landry
tyler eifert
tennessee
127
100
cam newton
david johnson
carlos hyde
thomas rawls
allen robinson
jarvis landry
steve smith
gary barnidge
tennessee
127
100
blake bortles
david johnson
thomas rawls
doug martin
amari cooper
allen robinson
steve smith
gary barnidge
tennessee
127
99
blake bortles
david johnson
thomas rawls
isaiah crowell
amari cooper
allen robinson
jarvis landry
gary barnidge
tennessee
127
100
cam newton
david johnson
rashad jennings
tevin coleman
allen robinson
jarvis landry
steve smith
travis kelce
tennessee
127
100
blake bortles
david johnson
carlos hyde
rashad jennings
allen robinson
jarvis landry
steve smith
tyler eifert
tennessee
127
100
ryan fitzpatrick
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
steve smith
tyler eifert
tennessee
127
99
blake bortles
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
jarvis landry
gary barnidge
denver
127
100
cam newton
david johnson
carlos hyde
thomas rawls
allen robinson
jarvis landry
steve smith
gary barnidge
tennessee
127
100
ryan fitzpatrick
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
126.95
100
ryan fitzpatrick
david johnson
carlos hyde
rashad jennings
amari cooper
allen robinson
steve smith
charles clay
new orleans
126.95
100
blake bortles
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
new orleans
126.95
99
ryan fitzpatrick
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
jarvis landry
travis kelce
new orleans
126.95
100
blake bortles
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
gary barnidge
san diego
126.95
100
tom brady
david johnson
thomas rawls
tevin coleman
allen robinson
terrelle pryor
steve smith
charles clay
cincinnati
126.95
100
blake bortles
david johnson
carlos hyde
thomas rawls
amari cooper
allen robinson
jarvis landry
charles clay
cincinnati
126.95
100
blake bortles
david johnson
rashad jennings
doug martin
amari cooper
allen robinson
jarvis landry
gary barnidge
cincinnati
126.95
100
blake bortles
david johnson
rashad jennings
thomas rawls
amari cooper
allen robinson
jarvis landry
gary barnidge
cincinnati
126.95
99
blake bortles
david johnson
rashad jennings
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
cincinnati
126.95
100
blake bortles
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
steve smith
tyler eifert
cincinnati
126.95
100
ryan fitzpatrick
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
tyler eifert
cincinnati
126.95
100
ryan fitzpatrick
david johnson
carlos hyde
rashad jennings
amari cooper
allen robinson
steve smith
charles clay
new orleans
126.95
100
blake bortles
david johnson
rashad jennings
thomas rawls
allen robinson
terrelle pryor
steve smith
travis kelce
new orleans
126.95
100
ryan fitzpatrick
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
jarvis landry
travis kelce
new orleans
126.95
100
cam newton
david johnson
devontae booker
tevin coleman
amari cooper
allen robinson
steve smith
charles clay
tennessee
126.9
100
ryan fitzpatrick
david johnson
carlos hyde
rashad jennings
amari cooper
allen robinson
steve smith
charles clay
tennessee
126.9
99
blake bortles
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
tennessee
126.9
98
ryan fitzpatrick
david johnson
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
126.9
100
ryan fitzpatrick
david johnson
doug martin
tevin coleman
amari cooper
allen robinson
jarvis landry
travis kelce
tennessee
126.9
100
ryan fitzpatrick
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
jarvis landry
travis kelce
tennessee
126.9
99
ryan fitzpatrick
david johnson
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
126.9
100
ryan fitzpatrick
david johnson
carlos hyde
rashad jennings
amari cooper
allen robinson
steve smith
charles clay
tennessee
126.9
99
aaron rodgers
david johnson
thomas rawls
tevin coleman
allen robinson
terrelle pryor
steve smith
gary barnidge
tennessee
126.9
100
blake bortles
david johnson
carlos hyde
isaiah crowell
amari cooper
allen robinson
steve smith
gary barnidge
tennessee
126.9
100
blake bortles
david johnson
carlos hyde
james starks
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
126.9
100
ryan fitzpatrick
david johnson
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
126.9
100
blake bortles
david johnson
rashad jennings
doug martin
allen robinson
terrelle pryor
steve smith
travis kelce
tennessee
126.9
100
blake bortles
david johnson
rashad jennings
thomas rawls
allen robinson
terrelle pryor
steve smith
travis kelce
tennessee
126.9
99
ryan fitzpatrick
david johnson
doug martin
tevin coleman
amari cooper
allen robinson
jarvis landry
travis kelce
tennessee
126.9
100
ryan fitzpatrick
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
jarvis landry
travis kelce
tennessee
126.9
99
ryan fitzpatrick
david johnson
devontae booker
tevin coleman
amari cooper
allen robinson
terrelle pryor
travis kelce
tennessee
126.9
100
cam newton
david johnson
thomas rawls
tevin coleman
allen robinson
jarvis landry
steve smith
tyler eifert
tennessee
126.9
100
ryan fitzpatrick
david johnson
carlos hyde
rashad jennings
allen robinson
terrelle pryor
steve smith
tyler eifert
tennessee
126.9
100
ryan fitzpatrick
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
gary barnidge
denver
126.9
100
blake bortles
david johnson
carlos hyde
isaiah crowell
amari cooper
allen robinson
steve smith
gary barnidge
tennessee
126.9
100
blake bortles
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
steve smith
gary barnidge
denver
126.9
100
ryan fitzpatrick
david johnson
carlos hyde
thomas rawls
amari cooper
allen robinson
terrelle pryor
charles clay
cincinnati
126.85
100
cam newton
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
tyler boyd
gary barnidge
new orleans
126.85
100
ryan fitzpatrick
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
steve smith
travis kelce
new orleans
126.85
100
ryan fitzpatrick
david johnson
carlos hyde
thomas rawls
amari cooper
allen robinson
terrelle pryor
charles clay
cincinnati
126.85
100
ryan fitzpatrick
david johnson
rashad jennings
doug martin
amari cooper
allen robinson
terrelle pryor
gary barnidge
cincinnati
126.85
100
ryan fitzpatrick
david johnson
rashad jennings
thomas rawls
amari cooper
allen robinson
terrelle pryor
gary barnidge
cincinnati
126.85
99
blake bortles
david johnson
thomas rawls
doug martin
amari cooper
allen robinson
steve smith
charles clay
new orleans
126.85
100
cam newton
david johnson
rashad jennings
thomas rawls
allen robinson
jarvis landry
steve smith
gary barnidge
new orleans
126.85
100
blake bortles
david johnson
thomas rawls
devontae booker
amari cooper
allen robinson
jarvis landry
gary barnidge
new orleans
126.85
100
ryan fitzpatrick
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
steve smith
travis kelce
new orleans
126.85
100
tom brady
david johnson
carlos hyde
tevin coleman
allen robinson
jarvis landry
steve smith
gary barnidge
cincinnati
126.85
100
blake bortles
david johnson
carlos hyde
rashad jennings
amari cooper
allen robinson
steve smith
gary barnidge
cincinnati
126.85
99
cam newton
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
tyler boyd
charles clay
tennessee
126.8
100
cam newton
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
tyler boyd
gary barnidge
tennessee
126.8
99
ryan fitzpatrick
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
steve smith
travis kelce
tennessee
126.8
99
blake bortles
david johnson
tevin coleman
james starks
amari cooper
allen robinson
terrelle pryor
tyler eifert
tennessee
126.8
100
cam newton
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
tyler boyd
charles clay
tennessee
126.8
100
cam newton
david johnson
carlos hyde
thomas rawls
allen robinson
jarvis landry
steve smith
charles clay
tennessee
126.8
100
blake bortles
david johnson
thomas rawls
doug martin
amari cooper
allen robinson
steve smith
charles clay
tennessee
126.8
99
blake bortles
david johnson
thomas rawls
isaiah crowell
amari cooper
allen robinson
jarvis landry
charles clay
tennessee
126.8
100
cam newton
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
tyler boyd
gary barnidge
tennessee
126.8
99
cam newton
david johnson
rashad jennings
doug martin
allen robinson
jarvis landry
steve smith
gary barnidge
tennessee
126.8
100
cam newton
david johnson
rashad jennings
thomas rawls
allen robinson
jarvis landry
steve smith
gary barnidge
tennessee
126.8
99
cam newton
david johnson
rashad jennings
devontae booker
allen robinson
terrelle pryor
steve smith
gary barnidge
tennessee
126.8
100
blake bortles
david johnson
doug martin
devontae booker
amari cooper
allen robinson
jarvis landry
gary barnidge
tennessee
126.8
100
blake bortles
david johnson
thomas rawls
devontae booker
amari cooper
allen robinson
jarvis landry
gary barnidge
tennessee
126.8
99
cam newton
david johnson
rashad jennings
tevin coleman
allen robinson
terrelle pryor
rishard matthews
gary barnidge
tennessee
126.8
100
blake bortles
david johnson
thomas rawls
james starks
amari cooper
allen robinson
steve smith
travis kelce
tennessee
126.8
100
ryan fitzpatrick
david johnson
carlos hyde
thomas rawls
allen robinson
terrelle pryor
jarvis landry
travis kelce
tennessee
126.8
100
blake bortles
david johnson
thomas rawls
doug martin
allen robinson
terrelle pryor
steve smith
tyler eifert
tennessee
126.8
100
blake bortles
david johnson
isaiah crowell
tevin coleman
amari cooper
allen robinson
steve smith
tyler eifert
tennessee
126.8
100
blake bortles
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
jarvis landry
charles clay
denver
126.8
100
cam newton
david johnson
carlos hyde
thomas rawls
allen robinson
jarvis landry
steve smith
charles clay
tennessee
126.8
100
cam newton
david johnson
rashad jennings
doug martin
allen robinson
jarvis landry
steve smith
gary barnidge
tennessee
126.8
100
cam newton
david johnson
rashad jennings
thomas rawls
allen robinson
jarvis landry
steve smith
gary barnidge
tennessee
126.8
99
cam newton
david johnson
rashad jennings
devontae booker
allen robinson
terrelle pryor
steve smith
gary barnidge
tennessee
126.8
100
ryan fitzpatrick
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
steve smith
travis kelce
tennessee
126.8
99
blake bortles
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
san diego
126.75
100
blake bortles
david johnson
rashad jennings
doug martin
amari cooper
allen robinson
jarvis landry
charles clay
cincinnati
126.75
100
blake bortles
david johnson
rashad jennings
thomas rawls
amari cooper
allen robinson
jarvis landry
charles clay
cincinnati
126.75
99
blake bortles
david johnson
rashad jennings
devontae booker
amari cooper
allen robinson
terrelle pryor
charles clay
cincinnati
126.75
100
cam newton
david johnson
doug martin
tevin coleman
amari cooper
allen robinson
steve smith
gary barnidge
cincinnati
126.75
100
cam newton
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
steve smith
gary barnidge
cincinnati
126.75
99
blake bortles
david johnson
rashad jennings
thomas rawls
amari cooper
allen robinson
tyler boyd
travis kelce
cincinnati
126.75
100
blake bortles
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
steve smith
tyler eifert
cincinnati
126.75
99
blake bortles
david johnson
rashad jennings
thomas rawls
allen robinson
terrelle pryor
jarvis landry
tyler eifert
cincinnati
126.75
100
tom brady
david johnson
thomas rawls
tevin coleman
allen robinson
terrelle pryor
tyler boyd
gary barnidge
new orleans
126.75
100
ryan fitzpatrick
david johnson
thomas rawls
doug martin
amari cooper
allen robinson
jarvis landry
gary barnidge
new orleans
126.75
100
blake bortles
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
rishard matthews
gary barnidge
new orleans
126.75
100
blake bortles
david johnson
rashad jennings
james starks
amari cooper
allen robinson
terrelle pryor
gary barnidge
new orleans
126.75
100
ryan fitzpatrick
david johnson
thomas rawls
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
new orleans
126.75
100
ryan fitzpatrick
david johnson
rashad jennings
thomas rawls
amari cooper
allen robinson
steve smith
gary barnidge
san diego
126.75
100
cam newton
david johnson
doug martin
tevin coleman
amari cooper
allen robinson
steve smith
gary barnidge
cincinnati
126.75
100
cam newton
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
steve smith
gary barnidge
cincinnati
126.75
99
blake bortles
david johnson
carlos hyde
devontae booker
amari cooper
allen robinson
steve smith
gary barnidge
new orleans
126.75
100
blake bortles
david johnson
rashad jennings
isaiah crowell
amari cooper
allen robinson
steve smith
gary barnidge
new orleans
126.75
100
ryan fitzpatrick
david johnson
thomas rawls
isaiah crowell
amari cooper
allen robinson
terrelle pryor
charles clay
tennessee
126.7
100
aaron rodgers
david johnson
thomas rawls
tevin coleman
allen robinson
terrelle pryor
steve smith
charles clay
tennessee
126.7
100
blake bortles
david johnson
carlos hyde
isaiah crowell
amari cooper
allen robinson
steve smith
charles clay
tennessee
126.7
100
blake bortles
david johnson
carlos hyde
james starks
amari cooper
allen robinson
terrelle pryor
charles clay
tennessee
126.7
100
tom brady
david johnson
doug martin
tevin coleman
allen robinson
terrelle pryor
tyler boyd
gary barnidge
tennessee
126.7
100
tom brady
david johnson
thomas rawls
tevin coleman
allen robinson
terrelle pryor
tyler boyd
gary barnidge
tennessee
126.7
99
cam newton
david johnson
carlos hyde
rashad jennings
allen robinson
terrelle pryor
tyler boyd
gary barnidge
tennessee
126.7
100
cam newton
david johnson
rashad jennings
tevin coleman
amari cooper
terrelle pryor
steve smith
gary barnidge
tennessee
126.7
100
tom brady
david johnson
tevin coleman
james starks
allen robinson
terrelle pryor
jarvis landry
gary barnidge
tennessee
126.7
100
ryan fitzpatrick
david johnson
thomas rawls
doug martin
amari cooper
allen robinson
jarvis landry
gary barnidge
tennessee
126.7
99
blake bortles
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
rishard matthews
gary barnidge
tennessee
126.7
99
blake bortles
david johnson
rashad jennings
james starks
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
126.7
99
ryan fitzpatrick
david johnson
doug martin
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
126.7
100
ryan fitzpatrick
david johnson
thomas rawls
devontae booker
amari cooper
allen robinson
terrelle pryor
gary barnidge
tennessee
126.7
99
carson wentz
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
steve smith
travis kelce
tennessee
126.7
100
blake bortles
david johnson
rashad jennings
devontae booker
allen robinson
terrelle pryor
jarvis landry
travis kelce
tennessee
126.7
100
blake bortles
david johnson
rashad jennings
thomas rawls
allen robinson
rishard matthews
steve smith
tyler eifert
tennessee
126.7
100
ryan fitzpatrick
david johnson
thomas rawls
tevin coleman
amari cooper
allen robinson
terrelle pryor
charles clay
denver
126.7
100
blake bortles
david johnson
rashad jennings
thomas rawls
amari cooper
allen robinson
terrelle pryor
gary barnidge
green bay
126.7
100
blake bortles
david johnson
carlos hyde
isaiah crowell
amari cooper
allen robinson
steve smith
charles clay
tennessee
126.7
100
tom brady
david johnson
doug martin
tevin coleman
allen robinson
terrelle pryor
tyler boyd
gary barnidge
tennessee
126.7
100
tom brady
david johnson
thomas rawls
tevin coleman
allen robinson
terrelle pryor
tyler boyd
gary barnidge
tennessee
126.7
99
cam newton
david johnson
carlos hyde
rashad jennings
allen robinson
terrelle pryor
tyler boyd
gary barnidge
tennessee
126.7
100
tom brady
david johnson
isaiah crowell
tevin coleman
allen robinson
jarvis landry
steve smith
gary barnidge
tennessee
126.7
100
cam newton
david johnson
rashad jennings
tevin coleman
amari cooper
terrelle pryor
steve smith
gary barnidge
tennessee
126.7
100
blake bortles
david johnson
carlos hyde
devontae booker
amari cooper
allen robinson
steve smith
gary barnidge
tennessee
126.7
99
blake bortles
david johnson
rashad jennings
isaiah crowell
amari cooper
allen robinson
steve smith
gary barnidge
tennessee
126.7
99
carson wentz
david johnson
carlos hyde
thomas rawls
amari cooper
allen robinson
steve smith
gary barnidge
tennessee
126.7
100
tom brady
david johnson
tevin coleman
james starks
allen robinson
terrelle pryor
jarvis landry
gary barnidge
tennessee
126.7
100
blake bortles
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
steve smith
charles clay
denver
126.7
100
blake bortles
david johnson
rashad jennings
tevin coleman
amari cooper
allen robinson
steve smith
gary barnidge
denver
126.7
99
blake bortles
david johnson
rashad jennings
thomas rawls
allen robinson
terrelle pryor
jarvis landry
gary barnidge
denver
126.7
100
tom brady
david johnson
isaiah crowell
tevin coleman
allen robinson
jarvis landry
steve smith
gary barnidge
tennessee
126.7
100
ryan fitzpatrick
david johnson
carlos hyde
tevin coleman
amari cooper
allen robinson
jarvis landry
tyler eifert
cincinnati
126.65
100
